review_id,user_id,business_id,stars,funny,cool,text,date
mkQ1ViqTAmD4ggOPpS8AYA,dwn8crOfw3HD0Yo3sOglEg,gq4zw-ru_rkZ2UBIanaZFQ,1,1,0,"Since I have to rate it one star for the win...... first off, I contacted McDonald's and haven't heard back at all. This particular store has no identifying manager so I'll say it's self run by the employees and it needs a manager badly, the staff is rude, the food gave me a stomach bug for dayssss and I mean days!, hygiene needs to be a serious priority at this establishment.",2019-05-12
Cgt2-xBo4cyKo7IUb3qoCw,JvoF0tJr6WZQEmp6ILKUIg,9DhjKaR2f9wKATnUvxBAgg,1,0,0,Ordered 2 drinks and waited in drive through for 20 mins.  And of course they got this complicated order wrong.  No apologies.,2019-02-25
tbQ05mrBJ6cL6oL_CIkILw,sUBhnI7Nh_Hei8W2LhgTnw,kLSEk3qXY1KdtFjxHJ9pww,1,0,0,"Came here the other night after working a 10 hour shift, really important part of the story here, outside on the McDonald's it says 'open till 1 am' so I pull up to the drivethru at about 12:10 and wait about 2 minutes after saying hello multiple times, I go to the window to see the employees not working and just kinda sitting around, so after waving my arm trying to get the employees attention I honk my horn, a girl noticed and came up to the window and screamed in my face ""we closed"" I said ""on google maps it says 1 am, also says it right outside"" she goes ""we fucking closed bitch"" like 1) eh s'disrespectful 2) y'ghetto as fuck 3) terrible customer service 4) if you closed at 12 why is that not readily available for customers",2018-04-30
TtZNfuc4XxfG3PRV6b59EA,yZOfLkt_K-p5mB6KB8daEA,rH0FgPdxWWhH4YFz4mempg,2,0,0,"They are always rude and unprofessional. Who answers the drive thru ""help you?"" With an attitude mind you. Except for a few that have been there for years who really are friendly. They like to close whenever they want too. I've pulled up at 8:30 with them being closed already.",2018-10-16
9c2CvWNBIReeiXEunrwSZg,qXBzIn-EiWKWWuk8YOHgAA,PjknD8uD_0tisZQbomiYoQ,1,0,0,"This McDonald's is a disgrace, I was in there July 4,2018 around 11pm I walked in and after ordering the very large group of black youths (30 or more)surrounded me and started yelling gay slurs and harassing me.i asked for help from the girls behind the counter as I was waiting 20 minutes and no way out for me to leave, they ignored me. No manager showed herself till the incident was over. I called the police as I was being threatened. The out of control young adults  robbed my iPhone and ran out mocking and celebrating. I spoke to McDonald corporate office and GM they did nothing to help or compensate me in anyway! The Gm spent more time telling me he was a minister and how his car was broken into near that same store days before.
This store and McDonald needs to be held responsible for actions that occur in there store.#mcDonalds #dotherightthing",2018-08-01
8-JOax7ZVZl-qduY0Nk0MA,iBcKcU1JGfB5GIKPbXIgbA,kgMEBZG6rjkGeFzPaIM4MQ,2,0,0,"How?! I just don't understand how!!! I know I shouldn't be eating fast food in the first place, but sometimes you need a little Mickey D's fix. Anyway... so, we decide that we're going to cheat today and get a couple of McGriddles, a Bacon McDouble, a shamrock shake (because, you know, it's that time of year), and a large coffee, black with three sugars....
Let's talk about the McGriddles... I have come to LOVE these!!! And when I haven't had them for a while, I'm gonna be excited to get them. But, to my chagrin the bread - the best part - was stale and hard as a rock on one of them. And both WERE NOT EVEN HOT !!!!!! Like, come on... you make me wait for a mobile order that I placed far in advance, I wait patiently in the store, and my food is not even hot?! 
The Bacon McDouble was fine, but my coffee was gross tasting and tepid! TEPID!!!! You have a ""Caution I'm hot"" message on I literally could've  chugged the coffee and not get burnt. But I wouldn't chug it anyway, because it was GROSS!!!!!
Oh and lastly, I know it's McDonalds on South Philly, but can we work on customer service skills, please?!?!?",2019-03-03
Jm7UMjM8CNukLuzpAxir-Q,OHLhE5x8Q7ruAm-lRobfsQ,_3VCzu9a79nrU0YA-WvUCg,1,0,0,"Slowest McDonald's. I have to wait in the parking lot when I go to the drive thru every time without fail. Caspers company does not know how to run a restaurant. We have complained so many times, everyone I know agrees this McDonald's location is terrible, and nothing ever changes. Corporate needs to do something.",2018-03-15
rpWNrgUnZwQbm07bVQ1xqw,iO4WPfL7CQjf7UO6Q2lacw,c4x06huNhVp04VI_MUiQsw,1,0,0,Too slow.   Go somewhere else.  This location is worse then the one in Des Peres.  Waited over 20 minutes for food.   Not worth it,2018-11-26
VXyNgy7I0IC0aAppyzVR-A,i_LgfBMpR40s0nB-X1-t7Q,c4x06huNhVp04VI_MUiQsw,1,0,0,"shittiest mcdonald's there is, order always wrong, machine never working, rude employees..... painful service",2018-11-24
D9DM68JsXkieWNwXlpZ4Dw,XxG5SZOPkihWeJe3r9XL8Q,kgMEBZG6rjkGeFzPaIM4MQ,1,4,0,"Yesterday will be the last time I frequent this McDonald's. I ordered the buttermilk fried chicken sandwich with fries and a large drink it was completely busy so I waited 15 minutes for my food. when I got home, after I completed the food, within two hours my stomach was killing me. I have had terrible stomach pains and have emptied my bowels at least 25 times. Frequent this McDonald's with caution",2017-01-12
L1OfDhYI2rJRtRCfhnCZ5A,0n8tsEo7SOm-rzH56IFitw,kLSEk3qXY1KdtFjxHJ9pww,1,0,0,"Where is the button for NO STARS, or even NEGATIVE STARS? This is the most disgusting McDonald's on the face of the earth. The employees were rude and inattentive.  No one seemed to be in charge.  The area behind the counter was FILTHY.  The employees were playing grab-ass and cussing.  Three of the female employees were catering to (fawning over) some dude in a purple suit who was sprawled out in a booth... could he have been the franchise owner?  If so, McDonald's needs to send him packing. Filthy, dirty, disgusting. Not exactly a McDonald's trademark moment.",2018-08-15
DjKX98v0nDFdUIsFhnjmqQ,bMl4AbYEHjgYOszsNrcJEg,5OpUORgAc84h2Z4ctxKCiA,1,1,0,"I drove up to the drive-thru at 10:25 am. I tried to order a quarter-pounder and fries. Should be a no-brainer even for McDonald's employees, but no, it had to be a hassle. Here's the deal: I don't care why McDonald's want me to wait for five minutes for a mediocre cheeseburger because McDonald's is ""still serving breakfast"". I don't  want to hear some fast food employees nonsense about why he cant serve a cheeseburger four minutes early. Your employees would rather argue with a customer at the drive-thru than actually help them tells me all I need to know. This explains exactly why these people are working fast food and will continue to do so. This McDonald's was practically empty and instead of helping me, the people you hired would rather argue. I don't want to argue. I just wanted a quarterbpounder five minutes early. I don't want to listen to a litany of why a hamburger place can't make me a hamburger, all I know i s that you are for denying me service. I don't care what McDonald's policies are about breakfast. I don't want to hear your apologies. A wanted a simple burger and fries and your people refused to make it in a virtually empty restaurant. Stupid",2019-04-16
F8aHjiNbAbr-CVosN_gKhw,bYWHGRd_V2V95lTG3D9IfQ,qXctAMyV6n9PSjPQuUSEpw,1,0,0,"Where's the beef?  I ordered a double cheeseburger in the drive through.  When I went to eat it, there were two buns and one piece of bacon.  The McDonalds in Broomall is the worst.  While the employees might act dumb, they were smart enough not to give me a receipt so I couldn't complain on their web site.
  
A couple of times a year, when I'm pressed for time and have no other option, I'll go to McDonalds. Everytime it's a new disappointment.  If the fry's aren't so salty i can't eat them, the burgers are cold, the wait is long and the staff is rude.",2018-07-10
4fY1Lgfh34ckNmKORnLX8g,oBHV9FFHfDZegUcWI5LAHA,kgMEBZG6rjkGeFzPaIM4MQ,1,1,0,"They all are just bullshit i saw a big hazard in my sandwich when i talked to the cashier they told me "" I don't give a f**k we cook whatever we want"" this is my advice to all of the customers who are going there please do not go to this McdDonald's they hired those kind of people who eats their own shit so imagine do they give a damn about you??? And i am going to sue this store because i have the proof",2019-06-23
b7r4BYSHA_ZS7Et_mnzHbA,7EM7UwwTgFqox6xmjYIuoA,rH0FgPdxWWhH4YFz4mempg,2,1,0,I went to McDonald's and the employee didn't say hi she was looking at my eyes and when I got my Big Mac it was all sloppy and had to much salce,2019-03-16
FhxP7a_PMU0bzRTgX0d51w,kUuhJnvZ2_jqOvc2uxNbsA,rH0FgPdxWWhH4YFz4mempg,1,0,0,"Was here last night and heard one staff member in the front of the store yell into the back of the store for someone to ""Change gloves NOW!"" which made me very uneasy about what goes on in the kitchen. The drive thrus frequently go ignored. This location has closed early without warning on several occasions. Understaffed every time i order inside. Would recommend avoiding this McDonald's if possible.",2018-09-01
4adWkBTw3mGCAE7luUU3qA,Co5JcHu6R43RIjqemLKZ4A,yM8LlTInbQH4FwWC97lz6w,2,0,0,"I mean, it's McDonald's, so that's the food quality you get, but I feel like there's a greater expectation for speed from these guys. It's 6:10 in the morning, this place has a 24 hour drive through, and we're currently waiting 6 deep. Every time I've been here in the morning, the wait is ridiculous. There shouldn't be a 15 minute wait to get a hash brown and breakfast sandwich. If this place wasn't the only semi-fast place near my house, I'd never stop here.",2018-02-15
LbkzOltkoI5vFgOyrSRBbA,KIZ1J19R3yolTmOMjpkhGA,MYVWCT18urcDDPl7nJ5cFg,1,1,0,I got a chicken biscuit from here today and they gave me what appeared to be the size of a chicken nugget. When I questioned the size of the chicken I was told by the lady who worked here that she couldn't help me and that she didn't owe me any explanation when I asked why. Horrible customer service I'd say!,2017-01-09
RubiXF6yJGHt5fY9zNx2tA,NGgUPR5_XPiIlBM44Dwo3w,6rZkogALtWhE57DpWhK6ow,2,0,0,Quick hamburger fries quick fast food. A place to go if you want to fill your belly cheap.,2019-05-20
V0L9o0EwxwMkWGuKiVx01A,T0PCAX0KqgKlRzVqS2nYDg,yM8LlTInbQH4FwWC97lz6w,1,0,1,"August 25, 2016: If I could give this place zero stars, I would.  I was just there at 12:30, in other words, peak lunch time. This place always perverts the concept of ""fast food."" The line of cars snaked totally around the building as usual, so I went inside. They had one register open and the girl stationed there pretty much hung out in the back and only came out when she felt like it to wait on one person at a time, only to leave again for a few minutes. The floors were filthy, the trashcan behind the order counter overflowing onto the floor. Two out of three times that I come here, I'm told ""Our shake machine be down."" Today was no exception, and this has happened for the last five years. I even filed a report on this with McDonalds and the manager wrote back to say I was mistaken about the frequency of breakdown of the shake machine.  Today I said that this has happened the last three times I've been there, I asked why the shake machine was always down. Miss Motivated looked at me like I was stupid and I didn't think she was even going to answer me. After about five seconds, she said ""I don't know."" Probably the truth, to be fair. I guess they think I'm just trying to torment them. It's probably an act of God, I certainly don't need the calories. But I think if they routinely can't serve something that shows on the menu, they should probably take it off the menu. The bottom line here is: nobody cares. Certainly not the employees, not the manager, and not even corporate McDonald's. It's  certainly not what you expect from this brand. And I mean that not in a good way.
UPDATE: One week after my review. 9/1/16, ""Our shake machine is down at the moment.""  At the moment, right.
UPDATE. Two weeks after my review. It is 9/8/16. The shake machine is down. When I was there on 9/1 and pushed back a bit, they said, ""it's going to be fixed later in the week."" Since that was a Thursday, I wondered what later in the week actually meant. Probably later in the month.",2017-03-02
JhMhjmiSyROom3xmHSsvcw,0J9TADwX5Zvf7BLTtyWFrA,e8bOuDRCsHOb5IqQrapT2Q,2,0,0,The food rarely comes out correct and you almost always have to pull around and wait. They are so slow and the line is ridiculously long. Usually try to avoid stopping here,2019-06-23
vrFXzzvrv_VgP8hyN81P8A,tTasjO-cZcL11GzuCwpX3w,wCWtAobVuZ0N7XJTb1ugGA,1,3,0,"Went to just get an MCCHICKEN WITH ONLY CHEESE N GOT EVERYTHING ON IT THIS MY THIRD TIME COMING bk within an hour,bring it back and the cooks n manager got attitudes like why get mad at me fa wat yall did wrong just bad service and people tht cant read english well,thy need not b fixing food #justsad#needtofixthat# AND DIDNT GET A FREE PIE OR ANYTHING 
#gtfoh# HOW CAN U MESS UP A PLAIN SANDWICH?HOW?",2019-01-11
2lktZIdsMzxOJjPNLEp-fA,0TvzQUQFVe2bmRmxAolWDA,PjknD8uD_0tisZQbomiYoQ,1,0,0,"this McDonald's is by far the WORST I have been too! All of the employees are rude! They don't give you want you ask for. The customer service here is terrible. The cashier who took my order was very rude. I asked her if I could have fresh fries and she blatantly ignored my question. I asked her if the fries were fresh and she said in a little rude and snotty way ""no"". They gave me a large drink when I asked for medium. The associate who gave me the food was very rude as well when I asked her why was I given a large coke when I didn't ask for one? She nonchalantly brushed me off as well. My fries weren't fresh! I had to ask for fresh fries and the associate who gave me my food was very rude about it! As if she didn't want to give me fresh food, as if this isn't her job! Nonetheless, the employees in the back who were preparing the food were coming up to the front and gossiping amongst each other. In a nutshell, don't come here!",2019-06-17
G_T2CKdSoDRs8aBwTVAcIQ,9DFGD-NH_GoDEcLH7d4xnQ,QSA-x2bb3kum9QLFpy7vUg,1,0,0,Never again will I eat here. I ordered my food cooked to order and they had me waiting for food that was not hot/cooked to order and then they gave me the wrong food. When I called I spoke to Linda the manager who then gave the phone to the kitchen manager I guess but they never allowed me to tell them all of what was wrong she was quick to pass the call. The food was messy and Luke warm. They had me waiting as if they were making my food fresh! Won't be back!,2019-03-03
gfWHhd2aT3kmTeX9rkKbkA,vrRdmp902vaJKXz54JJKHg,gq4zw-ru_rkZ2UBIanaZFQ,1,0,0,Worst McDonald's ever!! They take forever and are rude. I never write reviews so you know a sis really not about it! They all need a whole new staff training because they suck,2018-11-06
4vEDc6h5fd0biLnWvNL5vQ,9nDw3Z1Y-JkXB4Qec3LluQ,PjknD8uD_0tisZQbomiYoQ,2,0,0,"The employees were okay, they were nice enough, but not overly friendly. They took a solid 15 minutes to prepare my meal (everyone else who ordered, both before AND after me) received their meals. Tables were okay, slightly dirty, doesn't look like anyone cleans the tables off in between customers. My chicken nuggets were hard.",2019-04-27
usILgw6n7hPav7f02nAVrQ,-bUnXLRiuNYf1brxS9FqIw,-9yzQQ0d_rcOD2CzdTNO_Q,1,0,0,"Positive reviews gotta be friends or one of the employees, worse meal ever.
I will say one thing, the box the sandwich came in was in perfect condition. But opening it and looking at the food,...man,.. guess I could have pulled the patty out and washed and bleached it and it might have been edible.",2018-10-09
bKrMI89LAnyebFM58QKYZg,IMfjPm-kd42czmv9cLR2Zg,e8bOuDRCsHOb5IqQrapT2Q,5,0,1,on a super rainy day me and my friends needed a place to shelter because we were biking outside so we came in and sat down for about thirty minutes and the workers were super nice to us and the manager gave us free ice cream since we were soaked. the foods pretty good too and the workers are super friendly,2018-07-31
D1SpfnWhjr0sOkvP1wp2jw,R2e2nVQKA7bjxrW1nWHt3A,NyV_2EGhs-YHYYVmZRYmOQ,1,0,0,"Slow service,,missing one item we had  to go back for,,I guess u get what u pay fir and they want to raise minimum wages to 15.00 an hr?    Sad",2019-05-22
CilPPeoVH8BKLjVJ7Gguaw,5z48HHKk043J1zfiMjnoFA,rH0FgPdxWWhH4YFz4mempg,1,0,0,"Past two times we've come here, we have waited 30 minutes in the drive thru. This time we just gave up and left after 10 minutes. Pretty ridiculous. ‍",2018-10-12
C1Avz835M8KoLd-L2xUp-g,sbXjTZuiibNnEKfjmujICA,NyV_2EGhs-YHYYVmZRYmOQ,5,1,2,This place is bangin'. Got my food super quick and it was fresh to boot! Love me some woodstown Micky d's,2018-03-01
nClo3NyGnSlMssV0Xwjdvw,b1azGqKUzwhumL6PlYosEA,e8bOuDRCsHOb5IqQrapT2Q,5,0,1,"Although I would never say McDonald's food deserves a 5-Star review, seeing the unkind reviews of others has led me to just say this location is far and away better than most! The managers and team members do good work with prompt, friendly service. Kudos to the management for getting good high school aged young adults on board and showing them how to provide courteous customer service!",2018-06-30
BFKCwJiLBG_lltFpHMiQ_g,kNB5l3pTGc93FsZrBA7cEw,V2hqC0b1d6Yn0JMGg4DCPA,1,0,0,"Going down hill. 
Management and quality control of food leaving window is 1 out of 10 
Never right when we leave and now we stay to check order before we drive away and they give us the look 
Ice cream given to us at window like this. We asked for more napkins and they gave us the look...",2019-08-04
Vp5RPf-qfa1fV90t8GYObg,u4E2nU6aAwVwSgdaPWXqWw,7a3P2nje3j65pX6d5xYCvA,1,2,1,"I tried the new hamburgers that are ""MADE TO ORDER""  . They need to stop making these burgers.  It just tasted weird.  It didn't even taste like a real hamburger.  I'm switching to wendys.",2018-05-13
iz63ag8r1Uz5Pq_Qgdz6fw,JEIrMNvtlZg1sdQgfqttEQ,5OpUORgAc84h2Z4ctxKCiA,1,1,0,"Once again this location has failed me, absolutely horrible. Nothing new with the awful rude employees they are the most unfriendly people I've ever come across! My daughters cheeseburger had a frozen bun! The bottom bun was legit half frozen, and the slice of cheese was like it just came out of the fridge! So horrible!!!",2019-09-19
J8P46aRNeu_WpocmVJFrag,j1QkOTPLg8a79PU0ThLXwA,yM8LlTInbQH4FwWC97lz6w,1,0,0,"Terrible service. After midnight, no one answered my order and acted they were closed. They were so disrectfull. I hate this place.",2019-09-27
6n4EHBRakl1wIwilUMu_hg,AjYFCQ4GC2KZgmoBDMy5wA,9DhjKaR2f9wKATnUvxBAgg,1,0,0,This is the worst McDonald's I've ever been to. Doesn't matter what time of day you go there be prepared to waste 25 minutes of your time waiting for your food. Management is nonexistent. Pathetic.,2019-01-12
XypCB5K9MVVV9tZJ4Z9bSQ,hjt8CaVQDv6xOQPhT8tIMQ,3w7NRntdQ9h0KwDsksIt5Q,1,0,0,"This is the second time I've ever been to this McDonald's location and both times I've had to wait from 10-15 minutes for one happy meal. Also, the happy meal there is more expensive than anywhere else, which probably means the other prices are also higher. When I got home and opened my kids happy meal, the nuggets were burnt, dried and looked old!! All that wait for old food??",2019-06-20
rCiG7mrCs8Um0C7Dj50uew,jkFChYL4cO5N8FpSg4UxwQ,rH0FgPdxWWhH4YFz4mempg,1,1,0,"I come there around 1pm but no employee at drive through , even speaker place, I asking the employees from the window, but she yell at me : "" I don't understand, I can't hear you, come back for the speaker "". What's kind of professional service like that, it's made me really upset, I never come there again. Do NOT recommend",2018-11-14
LyvyCDYGmfLiAjiHtC53vg,128N9Zj4xLK8ok_Ixz9G3w,6jNFUIKiCCKnLCpGJpkyrg,1,0,0,I wish I can give this place 0 stars 99% of the workers there look like they need to go to rehab and act like your there asking for free food they need to fire everyone there disgusting attitudes  an horrible service,2019-12-10
jscYlpExdhuiNarVGii1YQ,7nY2zMwpQKQWwQ6COpCldQ,_3VCzu9a79nrU0YA-WvUCg,1,0,0,I'm confused. How is a 24 hour McDs closed at 12:30am on a Friday night? Any night for that matter.,2018-10-20
3Kr4PJ33TaBKYG9GePM53A,YME4Gv3AZmhtS95qDE-nPQ,qXctAMyV6n9PSjPQuUSEpw,1,0,0,"Went at around 12:45 after a long day of studying for a midnight snack. Only restaurant near me that is open for 24 hours so I had no other options. Left hungry, and disappointed as the drive-thru that should be OPEN was UNMANNED. NO ONE was at the drive-thru, and I cycled around THREE TIMES and stayed for about 5-10 minutes. I wasn't even the ONLY CAR. There was another car driving as well, who could also not complete their order as no one was even at the drive-thru! It was late, so honking would have been inappropriate, and it was a drive-thru, so we shouldn't feel obliged to have to go inside the store to notify someone that we want to order.  I know the standards at this particular McDonalds aren't necessarily high, but if you accept workers that do not even have the ability to serve their customers, then you as a store have hit a new low. NOT EVEN BEING SERVED. If these lazy workers do not even get punished at all, I'd be extremely disappointed in the discipline system. It's a basic requirement to DO YOUR JOB. REFUSED SERVICE TO THREE CUSTOMERS. Keep in mind, I traveled 15 MINUTES because I was so hungry. This is downright INSULTING.",2017-01-25
2HR4jVVrurtyMEdJleuMQg,8GGLTGR1ELre16-ZiznGzg,59fWFpyDg01BTEH-Hh6jdw,1,1,0,"Worst service ever. Never eat at the mcshit holes. Moment of weakness. Horrible rude service. They could learn something from chick filet. Wish they were open on sunday. 
Gurl on phone makes me wait , rude ignorant and got order wrong as usual. 
Guess mc dicks worries about quantity not quality.  Go to all machines get rid of the roaches working the counters.",2019-12-23
0OsJ1l4q28KCHBpc43mRrw,D8nBcVaHuhYT_nc1nPMzpA,QSA-x2bb3kum9QLFpy7vUg,2,0,0,"The service at this McDonald's is always shotty. At our most recent visit, we waiting at the drive thru speaker for at least 10 min after being told 2x to hold on and other cars orders in the other lane were being taken ahead of us. When we finally placed our order we had to repeat it 3x before half of it was rung in correctly and the repeat the last item another 2x.  

Then when we got to the window, the person on drive thru was the manager, and they had the wrong order ready for us. I try to give this location benefit of the doubt but unfortunately it doesn't seem to get better.",2019-12-15
aN6uuHn_uZnAHIFAK2dFbg,xrmmUH09s8nwztau3rsdZg,nROgQ9JIN0sjv-i5R1rHcA,4,1,3,"This is my local McDonald's and I must say that since I go there every Friday to get my Egg White Delight, they do a very good job. I never wait more than 5 minutes in the Drive-Thru line. I see the same employees every week so that tells me turnover is not that bad. And my Egg White Delights are always fresh, hot, fluffy, gooey and yummy. I fill out their survey every time I go so I get a buy one get one free Egg McMuffin. But I always substitute an Egg White Delight instead and they don't have a problem with that. Every Friday I get an Egg White Delight and my dog Roy gets an Egg White Delight. And Roy could not be more excited and to go on Friday mornings to McDonalds. He loves it! Even though my standatds are a bit higher than Roy's, I love it too!   I know it's not chic to admit that you love McDonald's, but I do love McDonald's especially for breakfast. So if you're ever in the neighborhood...",2018-01-27
7Sk-Z2egM2zDeZwsiLWZFQ,VvpfSjG5LcWlaJi8k6_S0w,_3VCzu9a79nrU0YA-WvUCg,1,0,0,Your staff thinks they are high class and everyone is beneath them. Your manager has fingernails longer than a sloth. Gross! That's not sanitary! Repeating yourself 3 times to the order taker is annoying and she still screws it up.,2019-04-08
sHqhD-xXMMeu7vp6B4uhQw,JhgyjpzzuNwqkN71gVmn1w,gq4zw-ru_rkZ2UBIanaZFQ,1,0,0,"This McDonald's is the worst restaurant on earth. I've never seen such disrespect , ignorant , non courteous people. Did I mention it's a haven for drug dealers and addicts alike . Even the employees are copping drugs . The neighborhood could be better if this place closed.",2018-11-10
sim223rI3mWGW1Zz6A21bw,UX-V-tyr6quSBgwY_qOjGg,wPwxfwrSNMmqxEHMzGG1Jw,1,0,0,If I could give it zero stars I would. They never get the order right and right when you pull up they always ask you what you got and they be acting like they don't believe you lol so they ask for the receipt! Then all my fries were all over the bag... then the ice cream machine is always down or broke I'm sick of it !!! Lol,2019-02-13
k-E7W7Ephl6F-lSOj7z3SA,mcx0aeOgvt4Yul5lrvLPeg,_RHKuqA3mCHBaNyoljJTrQ,3,1,0,"What is there to say about McDonalds? I mean I've gotten food here a  numerous of times being that it is very close to my house. The staff has always been friendly when I am in the drive thru. I've only eaten inside once due to their local clientele and people being very loud inside. 

Their food is food... nothing special but I haven't never been served the wrong item. I am rating them lower because they are not the quickest fast food drive thru nearby. You will wait a while in line. 

Cheers!",2018-03-18
HnsQtFtEc27dliY3etwLQw,DN0AXNH61xszixyvlDJYHQ,yM8LlTInbQH4FwWC97lz6w,1,0,0,"This is by far the slowest fast food restaurant I have ever seen.  If you have 40 minutes to wait in the drive through line, this Mcdonalds is for you.  As everyone else has said, the staff is incredibly rude.  When the incredibly slow cashier in the window finally held her hand out to take my money, she never even looked at me.  Not sure how McDonalds lets a franchise location continue to provide this level of service.",2017-07-01
4UW85_ekj2SGckQHNsT6Ew,Idbr0KgEUvcLG9ESYlOFeQ,yM8LlTInbQH4FwWC97lz6w,1,0,0,"Several times, I've had to wait 15+ minutes just to get to the pay window while also the line not moving whatsoever for almost 10 minutes. Fries aren't salted even though they tell me they are. Told several times they can't make a menu item with no reason given why not. I was told during a 15 minute wait at the pay window that the hold up is because one of the cooks doesn't care about the orders and just puts down what she wants, holding up the lines so others can make what's actually ordered. Workers and management do not care about service, only themselves.",2018-07-18
oniLa22PeTN1HIaKC8mWFw,SO1LHWvFqm1FM64tYlGXQw,59fWFpyDg01BTEH-Hh6jdw,2,1,0,Worst McDonald's ever!! Longest drive thru & the staff seems distracted. I had to repeat my order three times because the guy was distracted by a coworker. Take a page from Chick-fila & get it together!,2018-10-28
