review_id,user_id,business_id,stars,funny,cool,text,date
Fn6APMfB76Rz4E_Lu7kEzg,biynLlgqREKi_ruKOQGBYA,wQnVwt98pXX0n0Szro_XGg,1,0,0,"Came here on a Sunday and the hours said that this establishment closed at 10 pm, but door was locked just a little after 9 PM..",2019-01-07
pl1oQ0wbpJCMe00Uq_DFAA,8_vcGdoH5syOOc6JYmpreA,qpIpYSzySrqNmPWEPNplug,5,0,0,"This is the cleanest restaurant I think I've ever been in.  All ingredients were fresh & crisp.  Employees were courteous & service was quick.

The inside of this restaurant sparkled!",2019-03-13
0e87Exj6dWJS316kesRn4Q,Sp2GV7D-_JLZMPQmDanzPQ,M2S5ELqHjz1B1booBTN1dQ,4,0,1,"Craving my chipotle steak and cheese wrap on tomato wrap and this was the closest Subway around my work.  It's small but I was greeted upon walking in with a ""welcome to subway"" which was nice.  There were 2 people ahead of me but I got through pretty quick.  I also liked that they asked if I wanted the cheese melted on top of my steak when they warm it or not....which I always like it melted.  Absolutely hate it when I visit a Subway and they don't melt the cheese on top of the steak, just not the same.  The taste of my wrap was great and satisfied my lunch hunger.  I'll be back to this location.",2019-12-21
MxdE4Ie5sVIvakenfYCT1A,sVy5pmUN2J0sE2AzmgoBvw,M2S5ELqHjz1B1booBTN1dQ,5,0,0,"As I doubt anyone is making decisions to go or not to go to Subway based on Yelp reviews, I rarely write them, but I needed to give a shout-out to this franchise for a few reasons:

- Super-friendly service
- Low prices. My 6"" rotisserie chicken cost $4.69, whereas it's typically over $5.
- Generous portions. I was given three slices of cheese instead of the regular two, and my sandwich was overloaded with chicken.",2018-12-27
Nd3XXlOVGOo9Fra8mhl17g,wWzj08OSazZpPav6GUTmYA,d-hMYlJ-hMAHSgd3KvYcWg,5,0,1,"best Subway I have been to yet......., the girl working there was not only kind but, very polite with everyone who walked in....., I think hr name was Makayla.",2018-08-01
I2PnEjSmCPd1gajfe9ev6Q,QQobl4mr38hqo1VIGC24YA,EwblShAzTJ4Op6aJZYYuVA,3,0,1,If you rushing don't come here. It's not the workers it's the customers. Every time I've been here people take an hour to figure out what they want. The food has yet to be bad but the time of wait kills me every time (30min + with 2 people ahead of me). The parking lot is well lit in a small plaza. There is some crime in the area so lock your cars and know your surroundings.,2018-12-19
35n3p-8wJ7GHJdX7fSE59w,X4PmPDq2MnTz7wiSqlXeiQ,zJdQwRbI7p0bH_60sfBSYA,5,0,0,Right price friendly clean great subs chicken bacon ranch was amazing I'll go back clean bathrooms cold beverages lot's of room all around great place,2017-04-13
K-2UOLG8tp4nfKyzftqWVg,EvJ1yXjsBqK_NH493WdA6A,wXBAAafoiZ4Nty2ajuBtfw,3,0,0,"Do yourself a favor and go across the street to Jimmy Johns. 

We went to this location at 6:45 on a Sunday night. There was a handwritten sign that we had to use the drive thru for safety reasons. 

The lady that took our order wasn't very friendly. She didn't ask it we wanted our subs toasted or what cheese we wanted. She just said ""mm hmm"" and ""Is that it?"" She didn't tell us what our total was. 

No one greeted us at the drive thru window. We just sat there. 

I wonder if someone called in. When she finally came to the window she was on the phone. 

I felt that we were a major inconvenience to this store. We will take our business elsewhere.",2018-12-16
7XEEPalCwvzUHSpt82EAag,q5iz5euFdokOYHpN9njz_g,gi90NMmRhzl8vzM83UNOVA,4,0,1,"It's a Subway. This location is clean, staff are friendly, and it's pretty quick. I'm a sucker for their tuna salad on a 6"" or in a salad. My other go-to is an Italian Combo. I appreciate the many topping options and sauces. 

My only complaint is Subways lack of bread options. Years ago they had a lot more, and frankly I miss Honey Oat bread :(",2018-03-20
xRDyv-Sx2IEGJVwsbjCuuA,du8rjz9nxjWqy2nXFeK8DQ,67QczBNcTAYq8alxqwiZ5g,2,0,0,"I ordered 2 6-inch subs on their new Cheesy Garlic bread. The Cheesy Garlic bread is an extra charge. They take a white bread, shmear a garlic spread on it and then sprinkle shredded cheese on it and pop it in the oven. I thought okay, charge me extra. Then I said I want an Italian BMT and a Black Forrest Ham. They always ask what kind of cheese so I thought I'll tell them before they ask. I said swiss on one and provolone on the other. You guessed it, an extra charge for the cheese. I've never had to pay for cheese on either of those sandwiches  before. They said the extra charge is for the ""extra"" cheese. They further said I got cheese when I asked for the Cheesy Garlic bread. I then said, ""..but I paid extra for the bread."" And they said yes. I was so flabbergasted I just caved and paid. But never again.",2019-02-13
1L-hefK8avKiBBkagkulHA,sPPL-wNf8XQsYRVqT5VTug,DfkO7MHuy2wxgeUZ2-o3BA,4,0,0,A subway is a subway so not sure why so many different views perhaps as a result of rush situations. These guys were fast to turn around a 8  customer queue ahead of me and I had a Sub with me in 3 mins flat. Can't complain. Nothing to make you feel elated but then this is a subway!!,2017-09-17
1hebAJHED3VAZ0M5w5KRyA,0GXy6j4y-kdSCwV6s-6qhQ,yheGRZWHC-RJoKlqepj0hw,2,0,0,"I fully understand that Subway hires young kids still in high school or college.  But, they should at least try to hire some that WANT to work and WANT to provide decent service for the customers that are paying their salary!  Not sure I'll be going to this one in Troy, Illinois ever again.  The young lady making my sandwiches today seemed more interested in shift change than actually doing her job.  Throwing sloppily made sandwiches into a bag and then tossing them on the counter, is no way to treat your customers!  The manager needs to either tighten up his crew, or replace them.  I certainly agree with most of the other reviews on here.  This place needs a tuneup.",2018-01-10
HU5_bhJD-nHQeDSgOWrnFQ,NZjQxPP9HO9rKjXy2ieAvA,d-hMYlJ-hMAHSgd3KvYcWg,1,0,1,Order was wrong. Sandwiches were disgusting. To top it off they have horrible customer service. Do yourself a favor and go to another Subway. Micky the sandwich artist is the reason for this review.,2018-11-26
4WQJxWKVvlmVeTZkwNC9pw,aYve5IOVh1jbJR93irSBuA,d-hMYlJ-hMAHSgd3KvYcWg,1,1,0,"This particular location was the most disgusting shop I have been into..... we went into this sub shop around 8:30 with them not closing for another hour..... there was only one lady working there, when we walked in she was on her cell phone , mopping the floor, she then got off her cell phone , dropped the mop on the floor and cane to the counter to help us. She was very nice but the counter, the area where all the meats and cheeses and vegetables were was absolutely filthy , I actually didn't want to eat there but we did, the glass looked like it hadn't been cleaned in days. I would just think that to represent a clean shop you have a clean everything! There was little bugs  flying all around the soda machine and tea machine. It really needs a deep clean. We will never and I mean never be back to this location. If I was the owner I would be embarrassed!",2017-09-24
G72Zwp7G6l_CVo0A8Kfu_g,tdzXK6WkaR7kuRBERSb3ug,AnS7cUS7RzXnEBx6c7y5JA,4,0,1,"Given the fact that these employees have to deal with some of the local crazies, I sadly just witnessed first hand, I don't envy them. I do however admire the mature and friendly way they treated them. Regardless of how belligerent or rude the loitering drug addicts were. The employees were pleasant and the sandwich was delicious.",2017-06-17
fA5qzl0PtDmme98IUaWojA,lO6hRh9ejN0_U7S94KRDsg,q2rNovrR1ygAr5TLHSX70g,1,0,0,Worst Subway experience ever! First they didn't have white bread baked?!? The options I was given were wheat and flat bread.  I went with flat bread.  I had asked for foot long but she only made a six inch.  I had to go back and get it toasted bc flat bread was cold.  Employees were talking loudly on phones and yelling at each other.  And it was overpriced.  I paid $9.00 for a six inch meal deal.  Never going back!!!,2017-03-22
tbvE7oBYT3sIdTAED5ZSFw,tdzXK6WkaR7kuRBERSb3ug,_AvFiC-whJC9g9ndd3XGtA,3,0,0,"I used to love subway, but it's been forever since I've actually eaten at one. There's not one near my work and Jimmy Johns delivers SUPER FAST.

I was there last weekend, got the same sand which I used to always get when I went to subway. My goodness has their quality either gone down, or I'm just so used to JJ that it doesn't even compare... I'm also confused by the old school, unhygienic token process they use for add ons... 

Apparently I wasn't missing out on much not going to subway in a while. Keep up with the times people.",2017-01-30
wBbtSMgbd-CPJGvHMOjgcA,SakMIiPhgRffIik8eenIuQ,BQVgKbITz9nPnQASBjH63g,1,0,0,"I've been to Subways many times before and have never had such poor service as this. I went to this location Friday, July 14, 2017. The girl behind the counter was a little quiet yet very polite. It wasn't the quickest, especially since no one else was in line, but none the less, I had a great sandwich for under $5. So no problem yet. I felt like my experience was decent enough to come back again. Fast forward to the next day (7/15/2017). My boyfriend and I enter the store to one girl working by herself and no customers in the store. The girl was wiping down tables as I said hi and approached the counter, all I got back was quick eye contact and mayyyybe a slight nod.. Anyways, I stand at the counter and wait. It's very clear that we were not a priority to this girl, as she didn't come to help us order. After a few moments, I even politely ask if the store is still open since no one was approaching the counter to help us (hoping that this would urge the girl to assist us.) she answers yes but continues on cleaning. At this point, we had been standing at the counter for 3 whole minutes waiting for this girl to wipe down Every. Single. Table. Now, I know this isn't a crazy long time, but I'm beginning to get frustrated as there was no ""I'll be right with you"" or a ""Hang tight for a minute"" and keep in mind, we didn't even get a ""hello"" or ""welcome"". Plus, there was literally no one else in the store. Shouldn't the customers be at least a little bit of a priority? This girl takes her sweet time without addressing us at all and goes into the back room. It's now been over 5 minutes and I'm assuming she'll come out to help us now, but after a few more moments, I decide it's too late. I left the store before the girl even came out from the back.. I'll take my business somewhere that actually appreciates their customers, thanks! This girl definitely needs more supervision & management around.",2017-07-16
8tI-vDB_pr0MtqlQLIQNSw,iceXUyKC_jmHT0ltAAUgvg,BQVgKbITz9nPnQASBjH63g,1,0,0,"Tried to get a sandwich at 6:15 pm today, was met with a rude older woman on the phone who yells at me ""it's going to be a few minutes, I'm busy I may not take any more orders, might just close up and leave."" This was at 6:15 pm and I was the ONLY CUSTOMER in the store...... I dunno what the heck is going on there but needless to say I wasn't too happy.  Left and went somewhere else for food.",2017-09-29
unAe6hyImGqjSduDBGreTA,_j7Lh1oVfeECKEZWbcFoSg,CyctXClhoy8YamJjcE2ifg,1,0,0,"Probably the worst subway I've ever been to. I don't understand how a pizza can be so hard to make, and I've been here twice. They aren't consistent with other subways and charge you for everything even though they skimped you on it!",2019-03-17
rHnw9ONebCQK12Im4g_zFQ,NI3ADBi494Hsucv1bvD4lQ,CyctXClhoy8YamJjcE2ifg,1,0,0,By far the worst subway iv ever visited in my life and I eat subway a lot..it's not the employees but the actual owner..this is the second time I visited and this visit was just as bad as the first..I had to argue with the guy about putting extra lettuce on my sandwich..then had to argue with the owner about simply putting the dressing on last instead of just squirting oil and vin directly onto the meat instead of over the other toppings..he didn't want to give me more than one napkin..I listened to him treat his employees like crap..will defently say this will be the last time I got to this subway..I hate jimmy johns but at least they have good coustomer service..subway you guys needs to pay this franchise owner a visit and teach him coustomer service because he puts a bad name on your company,2017-10-23
AOadyDKz5RIAWtp4Azdp7Q,Qjd7aIiKqnd68IfaR2EPoA,CyctXClhoy8YamJjcE2ifg,4,0,0,"This Subway is located directly in the way to Cliff Cave Park. Dropped in for a sandwich and a wrap to take before walking the trail. The Steak and cheese wrap was great. This was my first Subway wrap and there was a lot of meat. A chicken sandwich is a chicken sandwich, no big shakes there. However,  i asked for jalapeños and he put a quite a few on top. Normally, i get charged for extra but this time, no need for the ask. 
This store has been here forever. Glad some things never change.
Just a regular Subway with a great location.",2018-03-24
DW1Yt5ZcpzgASSq1glDuLw,EDGQOdFnRY9lqc007oV03w,E1GEVyZCCdmT2zyp4vx2wA,1,0,0,"To the owners, you need a serious staff change. In particular the employees on shift at 12:35pm on 8/18/2017. One woman is extremely condescending, one doesn't speak loud enough at all, and one was non existent on helping her co workers. And the first two women had no idea how to make a new wrap that you offer and were very rude to the gentlemen in front of me ordering one of them. 

If you can, avoid this subway at all costs.",2017-08-18
SiWrb01Ysn6oxxt2feYxhA,ElsSMlM1pS1lS1KPPDbfLw,E1GEVyZCCdmT2zyp4vx2wA,1,0,0,"Just visited the subway for the first time and let's just say I'm pretty grossed out, not by the cleanliness of the store but by the cleanliness of the employee who made my sandwich. He looked like he just rolled out of bed and into a pile of dog/car fur, there was dog/cat fur hanging off of his cap over my food he looks like he hadn't washed his shirt in a while, since it was covered in animal fur. He mumbled everything he said to me I couldn't understand him had to make him repeat several times I was highly grossed out and really don't want to eat anything that he touched and I didn't feel comfortable offending him while he's hovering over the sandwich condiments.... I am disgusted and will not be returning to this shop again",2017-04-10
IJUVuiZDL44GRmEbK2TaVg,RoFUsHokx_o2ZemJPJspAQ,lF7Zn9GNg0wMpM5g5kWdBw,2,2,0,"This used to be my favorite subway to come to, but after today, not so much. This place used to have some really great girls working here, who were super friendly. The manager/owner is still nice, so I appreciate that at least. I got over charged when I was paying for my food, so I tell the girl who was ringing me up, Keiry, that I've never been charged this much before. She shrugs her shoulders and takes my money. No explanation or break down of the charges. Gives me my change (which was the wrong change), and again I have to ask about the total because it seemed like a lot. Turns out she charged me for a sandwich I didn't get. She refunds that. Then I have to go back to point out that she gave me the wrong change. Not once did she apologize, or even really acknowledge that it was her fault. If it wasn't for me saying something twice, I would have paid more than I was supposed to. And I get that mistakes happen, but why the attitude? It wasn't my fault that I was over charged, or given the wrong change. I'm a paying customer, and it's not my fault if you don't like your job. I suggest finding a different job, because customer service probably isn't the place for you.",2017-06-09
eG1Q_wvQCmyYUB7pfACh7w,y_v2Z7w0cF-8Idtb5BnakQ,An_QUi1YfPUf5kXJEgZMeQ,2,0,0,"Just like most typical Subways, but the only main difference is that the seating space is smaller compared to the other location on Speedway. The staff were friendly, but a little busy due to the fact that I came here on National Sandwich Day. If you forget to add a sauce, they will accommodate and add the sauce in a cup that you can take out with you. Don't forget that if you want a meal, you can either get a bag of chips or 2 cookies. 

Check online for daily specials, or sign up for their newsletter/emails to get coupons and deals on meals.",2017-11-05
kNEhByrsnzEbRAywdPF0Ew,xNlR-RbyrpHG6JSXajxwww,lF7Zn9GNg0wMpM5g5kWdBw,2,0,0,I had the skimpiest sandwich I've ever eaten in my life today. The sandwich maker was like a robot and could not have put any less ingredients on my sandwich. I won't purchase another $7 sandwich from this location. All I could taste was bread and lettuce. Very disappointing. Definitely not worth it.,2018-12-19
AZkDiXIO5zEPK2OPCu_klA,4SvYQrgvNyUHD8mYoBZUrg,-BLKZfw-FX7602K59OpBgg,5,0,1,Love this Subway location!! Dylan and Lillie are amazing employees. They are really friendly with everyone that comes inside the store.,2018-03-29
Wp_aZ_f96poB4orTZXEheg,0Mne4JhexCtnDT9dpw4kDg,An_QUi1YfPUf5kXJEgZMeQ,1,0,0,"If you place an order via the internet at this location, you have a ZERO percent chance of it being made correctly. 7 times I've ordered this year, and 7 times my order has been incorrect. 2 of those times I went to pick up my order, and it wasn't even made. I guess it's my fault for not learning my lesson. Apparently, expecting Subway to be able to make a sandwich properly is expecting too much.",2018-07-03
rncZmk23Bdmoz9NEUm2koQ,LY_1WeOxWGcH2jS9NT02Qg,-TvJ8KJdXus3_o6uvG2GHQ,1,0,0,"Extremely rude people!! They refused to make a simple order for no reason and then screamed on the phone when we complained. What happened to customer service? What happened to ""have it your way"" ?? I guess that's out the window. Very disappointing and strange!!",2018-10-23
V1eiUOJlk_cbDpLiJ2N9bg,SjDVQPi_zrSBtD-ILYzaWg,0ihbRd1mnVKCP6h8TEpqng,1,0,0,The worst service. I asked for my sandwich toasted. I get a Luke warm half melted cheese. Sloppy sandwich with too much sauce. They overcharged me last time I was in. And then tried to argue with me. Won't be back!,2017-05-24
fozW4gUbbrrz-VlG7duz-Q,SY9LO-JjZeX38beDIyKGOA,PdnqUb4snxEV8TG6gNP1_Q,5,0,0,This has to be the cleanest subway I have ever been in and not only that the people were extremely nice. The girl even said she makes all her sandwiches with love. I will definitely be visiting again on another lunch break.,2019-01-29
0P8avED-C-sjeVyws7wDCw,XZz0qet2sHf5uuJxVk-vQw,asNmnXz9rT7JpJuvuX408w,5,1,1,"I must say this is the best subway everything is always fresh, clean and most of the worker's are nice and polite, but don't come here for lunch hour between 12,it's always packed but it's worth the wait.",2017-09-02
Jmc8ddJHOeNLW0syTjLexw,n4UvXXNIJuJKQPrim5ie5g,HDQGViGXTflhNta6Da1eZw,1,0,0,"Yet again subway, you disappoint me. I thought maybe I would have a better experience at a different location but this one is just as bad as the 86th  street( next to Jc penny's ) and Indiana ave. Not only was Indian woman rude to the elderly that was in front of me, but she was rude to my mother as well. Then I when it came time to pay, she overcharged me, ( I believe she was trying to overcharge my mother) for my mother foot long; for 2 6""  sandwiches ( all tuna by the way) and then charged me for my sandwich. I don't know what's going on with subway but they really need to hire better people. I typically let a lot go, but being rude toward the elderly is something I don't tolerate. Respect isn't that hard",2019-02-22
Vfm0l1jH8FMbUvcKMwK28g,xNlR-RbyrpHG6JSXajxwww,lF7Zn9GNg0wMpM5g5kWdBw,1,0,0,"Horrible experience. Asked Juanit for a number five. Extremely long wait. She ended up toasting it which I've never had a toasted sandwich there. When I asked her what she was doing, she proceeded to argue with me that I did ask for a toasted sandwich. I wasn't going to argue with her anymore so I decided to leave and she said don't come back! I will be talking to the manager or higher up about this one. WOW!!!!!",2019-12-24
OGyIyDE6Mb1dL83jk8bv9w,DAbspGVcEukaJVTzCxvcGQ,lF7Zn9GNg0wMpM5g5kWdBw,1,0,0,Worst service ever the kid wouldn't even look me in the face wouldn't acknowledge me when I walked in the door and didn't even asked me what I wanted looked at me and nodded his head at me not a word spoken.  So I left. The last time I was there I had to argue with the same rude kid to give my daughter more than 5 olives. The service used to be good here and now they employ kids who are disrespectful and don't care.,2018-10-20
Bks2BZWyIHEvv9oElw5yug,8fRsiF1B_WIhWitpzJcqLw,-BLKZfw-FX7602K59OpBgg,1,0,0,"Not only is it the worst subway I have ever been to but also the MOST DISGUSTING ONE EVER!!! They can't wrap at all, everything seems to be mixed with whatever and not fresh at all. Much rather go to mcdonalds next time.",2019-02-01
EyeUt17uzfYkKlELB8xLGg,2a-zguxersnR8g5VkGQDSQ,lF7Zn9GNg0wMpM5g5kWdBw,1,0,0,"Ordered sub of the day, black forest ham. The ""ham"" was low end pressed junk, the kind seen packaged for 69 cents next to the bologne at grocery stores. And I was overcharged for it, it wasn't the advertised price. This location doesn't participate in online surveys for a free cookie, another strike against it. Restaurant is too small also. Slow service.",2018-12-27
F2rI-9BFQuVxTNeIUA0JHg,z9G1SnPtxN_KkZb-e4Qc-w,HDQGViGXTflhNta6Da1eZw,1,0,0,"Always busy and fast but only one friendly old man works there, he's the only one who gets the orders right. everyone else is rude and doesn't listen and messes up.",2019-04-13
hNtSDN1nvfQodRjaaglU9Q,27ocFgaTnAMJwTgcVWkaKA,UNyFn1P2-ViqdrucNYHPGA,4,0,0,"This Subway store rocks! 

Love having a restaurant readily available downtown and right in front of the YMCA after a long workout. Service has always been on point and the people that work at this location are very pleasant. 

The reviews I have seen for this store have nothing to do with the store itself but rather insignificant inconveniences (i.e. poor location, busy lunch hour, slow service, etc.). 

When I think of Subway, I'm simply looking forward to digging into my footlong sandwich and all the other stuff is just extra. At this store, I can confidently say that I can look forward to eating fresh.",2017-11-21
nvndfcescsoI-6EfiV8dLw,8VW97NKkQj4B7CEcMP0HHg,3p1gTXaVUKprXnzvhq7RRA,1,0,0,Whomever this Subway was sold to ruined it. Horrible service. Staff was dirty and didn't wash hands in between cash and food handling. Now that I'm looking at the reviews this place looks like it has gone downhill with new owners. I think 1 star is being kind.,2019-04-01
7exTVwcSVriwS3QwKbN7Gg,Ez3xQVfIuOa8fxiPWtnqyA,oxRbrGrFxB2BOBLQca9c1g,1,0,0,"Horrible service, what seems to be the manager glanced at me when I told her the sandwich I needed never spoke back or looked my direction again. 5 min later she told another woman to serve me and she was a bad listener I hate this place. My friend had hairs all around his cup lol, good for him he should have made her drink it. I also hate this app for not allowing me to give zero stars!!!!",2018-02-27
SEJ5qal83f3vn3ceDGQx9Q,OeMDHEXQcsq0ZGhk9Ta7qg,RSPBRkjkHcjcR_KrVimBBQ,2,0,0,"I came in to the Subway that I used to frequent for lunch on Tuesday, Aug 20, 12:38 pm. The restaurant was clean, and the food neatly on display appeared fresh. The store had just a couple of customers, and that was surprising being it was during the height of lunch hour. The gentleman behind the counter greeted me with, Hello, it's been a long time. He was the owner he had introduced himself years ago when I was a regular customer. I ordered my food a Spicy Italian on Herbs and Cheese roll and had requested my sauce be placed on the bread. There were some new toppings, so I was checking them out and not paying attention to the construction of my sub. The man asked sauce on top; I replied with ""Did you put a good bit on the roll,"" I order it on the roll to help prevent it from dripping on my clothes. He made an angry face and proceeded to lift the contents off the roll and show me, I asked if there was a problem and he went on to reprimand me for having asked for a little on the bread, I may have used the word little but was only wanting to know if he put any on the bread because I wasn't paying attention and so that I knew there was sauce on it. There was no one in line behind me, yet so I was taken back by his giving me attitude. I took my sub to go, it was good but I have always been respectful to this guy and even tolerated his bad talking Subway corporation in the past because ""they don't support the owners just have demands on them"" I had given him frequent receipt reviews all positive and even did a yelp review years ago that was also very positive. A woman was at the register and was very kind, thanking me for coming in. When I exited the store, it was the last time I will ever go there. Maybe this explains how on a summer day during the lunch rush near a theme park, the store was not busy? After posting my briefly of displeasure with on the receipt survey I received an email from the owner, it was a boilerplate message saying he shared my feedback with his team to improve customer service. That was even more of an insult and showed how much he doesn't care about his customers. When I exited the store, it was the last time I would be there.​",2019-08-23
lRnJy3ZwIEBuuhsRSNKZlA,G9EfXiK0LaHcsb1m7_YFgg,lcTR-NewLIrTTYwyAJJzUg,1,0,0,"Very rude service. Been coming here for a few weeks and still no change. I can understand employees having a bad day, but a bad week (or bad weeks) is not okay. On the positive side, the location is convenient and has decent parking, but expect slow and rude service. The Subway further down Carrollton is a lot better!",2018-03-05
qOC8rH_6zhzL5hfrbk9Bvg,o4WzdYQAP0igLvN5MfYwSA,1lwulkAD5htni3rbHW8oeg,1,0,0,From the moment I walked in it was rude customer service the guy wouldn't let me decide anything I wanted. He got frustrated when I didn't know what bread I want and slammed the door to the bread when shutting it when I did finally decide. Not only that but when I wanted just the meat warm with the melted cheese he rolled his eyes at me. The. Worst. I asked for extra Lettuce and as u can see there is but a sprinkle of lettuce on my sandwich. When I asked for my money back he rolled his eyes at me AGAIN. My cheese was also burnt as well as my patty of meat.,2018-04-16
y7e4Cu04LChynM7aQsOz7g,VLoIWmnpal30HimeORqnhw,lcTR-NewLIrTTYwyAJJzUg,5,0,1,"This was my first time at this location. The workers were a little slower than normal hence the long line, but their customer service made up for it. 

I ordered 4 subs to accommodate a meeting and they did every thing possible to make me happy. 

I should've ordered a tray, but didn't realize which Subway I was going to be close to. Saved a lot of money with not ordering a tray. 

The workers gave me ample enough condiments to give to everyone with a sandwich. 

The food was great!!!",2018-07-02
B8SuTjJ_agaIAzftN_FFtA,F-uuFNwWwE8TEwo2F1Ejsw,SZnRcUzK_HB-UTKpwU-dfg,5,0,0,"The new owners are AMAZING. Super friendly, personable, and kind. Their customer service is impeccable. The lady, I didn't get her name, is the sweetest person you will ever meet. She will put a smile on your face no matter what kind of day you're having! Sandwiches are always made perfectly and are delicious. So happy with these new owners, this is my favorite location now!!",2019-02-15
5u8J3uuhWU-LhgRdiVYn-g,BfoS2goZ9EW0FkL-zzJyCw,SZnRcUzK_HB-UTKpwU-dfg,1,0,0,"Incredibly rude staff, insulted my wife and kids while they were in the store. I have forwarded a long detail review to the corporate office and will not go into all the detail here. The owner of this establishment should reconsider who he/she has on their team!!!",2019-06-23
