genero,user_id,año,horas_jugadas
casual,REBAS_AS_F-T,2013,4688
casual,REBAS_AS_F-T,2013,2016
casual,REBAS_AS_F-T,2013,365
casual,REBAS_AS_F-T,2014,5214
casual,REBAS_AS_F-T,2013,6370
casual,REBAS_AS_F-T,2011,3235
casual,REBAS_AS_F-T,2013,8062
casual,REBAS_AS_F-T,2013,115
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2013,2413
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2002,0
casual,REBAS_AS_F-T,2012,2305
casual,REBAS_AS_F-T,2014,449
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2013,1912
casual,REBAS_AS_F-T,2013,2195
casual,REBAS_AS_F-T,2014,974
casual,REBAS_AS_F-T,2014,373
casual,REBAS_AS_F-T,2013,367
casual,REBAS_AS_F-T,2013,53
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2014,890
casual,REBAS_AS_F-T,2014,1044
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2014,1843
casual,REBAS_AS_F-T,2014,2734
casual,REBAS_AS_F-T,2014,2345
casual,REBAS_AS_F-T,2014,1577
casual,REBAS_AS_F-T,2014,1264
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2014,3438
casual,REBAS_AS_F-T,2014,6253
casual,REBAS_AS_F-T,2012,1
casual,REBAS_AS_F-T,2015,1271
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2014,1
casual,REBAS_AS_F-T,2014,7417
casual,REBAS_AS_F-T,1999,0
casual,REBAS_AS_F-T,2014,1281
casual,REBAS_AS_F-T,2014,700
casual,REBAS_AS_F-T,2014,720
casual,REBAS_AS_F-T,2014,4466
casual,REBAS_AS_F-T,2015,272
casual,REBAS_AS_F-T,2014,975
casual,REBAS_AS_F-T,2014,122
casual,REBAS_AS_F-T,2014,5297
casual,REBAS_AS_F-T,2013,6091
casual,REBAS_AS_F-T,2014,3061
casual,REBAS_AS_F-T,2015,285
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2012,858
casual,REBAS_AS_F-T,2012,2631
casual,REBAS_AS_F-T,2013,966
casual,REBAS_AS_F-T,2013,2484
casual,REBAS_AS_F-T,2014,2311
casual,REBAS_AS_F-T,2013,988
casual,REBAS_AS_F-T,2014,2076
casual,REBAS_AS_F-T,2013,4138
casual,REBAS_AS_F-T,2013,1461
casual,REBAS_AS_F-T,2014,1765
casual,REBAS_AS_F-T,2014,2854
casual,REBAS_AS_F-T,2013,9151
casual,REBAS_AS_F-T,2015,4954
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2010,6820
casual,REBAS_AS_F-T,2016,1763
casual,REBAS_AS_F-T,2014,3485
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2011,6262
casual,REBAS_AS_F-T,2015,1413
casual,REBAS_AS_F-T,2011,8922
casual,REBAS_AS_F-T,2014,56
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2014,701
casual,REBAS_AS_F-T,2014,701
casual,REBAS_AS_F-T,2014,701
casual,REBAS_AS_F-T,2014,1042
casual,REBAS_AS_F-T,2014,3745
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2014,618
casual,REBAS_AS_F-T,2014,6681
casual,REBAS_AS_F-T,2014,699
casual,REBAS_AS_F-T,2014,2410
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2017,58
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2014,2815
casual,REBAS_AS_F-T,2015,2585
casual,REBAS_AS_F-T,2011,14571
casual,REBAS_AS_F-T,2015,620
casual,REBAS_AS_F-T,2014,10
casual,REBAS_AS_F-T,2013,24771
casual,REBAS_AS_F-T,2014,869
casual,REBAS_AS_F-T,2008,1241
casual,REBAS_AS_F-T,2009,2146
casual,REBAS_AS_F-T,2012,2649
casual,REBAS_AS_F-T,2004,6985
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2014,2210
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2014,787
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2014,1529
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2013,264
casual,REBAS_AS_F-T,2014,30897
casual,REBAS_AS_F-T,2015,31237
casual,REBAS_AS_F-T,2012,9432
casual,REBAS_AS_F-T,2014,881
casual,REBAS_AS_F-T,2015,4358
casual,REBAS_AS_F-T,2013,41884
casual,REBAS_AS_F-T,2010,0
casual,REBAS_AS_F-T,2009,1542
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2015,1262
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2014,1965
casual,REBAS_AS_F-T,2014,624
casual,REBAS_AS_F-T,2015,2783
casual,REBAS_AS_F-T,2015,4763
casual,REBAS_AS_F-T,2014,2178
casual,REBAS_AS_F-T,2015,1119
casual,REBAS_AS_F-T,2014,2855
casual,REBAS_AS_F-T,2015,256
casual,REBAS_AS_F-T,2015,13722
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2012,0
casual,REBAS_AS_F-T,2011,6942
casual,REBAS_AS_F-T,2011,7244
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2014,104
casual,REBAS_AS_F-T,2011,6464
casual,REBAS_AS_F-T,2015,2361
casual,REBAS_AS_F-T,2015,1144
casual,REBAS_AS_F-T,2015,1453
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,6449
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,985
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2012,716
casual,REBAS_AS_F-T,2015,6151
casual,REBAS_AS_F-T,2015,3213
casual,REBAS_AS_F-T,2015,1304
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,10604
casual,REBAS_AS_F-T,2015,11462
casual,REBAS_AS_F-T,2016,9487
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2014,981
casual,REBAS_AS_F-T,2012,0
casual,REBAS_AS_F-T,2015,3658
casual,REBAS_AS_F-T,2015,1813
casual,REBAS_AS_F-T,2015,30979
casual,REBAS_AS_F-T,2014,4652
casual,REBAS_AS_F-T,2015,6470
casual,REBAS_AS_F-T,2014,242
casual,REBAS_AS_F-T,2007,0
casual,REBAS_AS_F-T,2011,6606
casual,REBAS_AS_F-T,2015,33
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2015,1336
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,6431
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2013,7604
casual,REBAS_AS_F-T,2015,31303
casual,REBAS_AS_F-T,2015,1650
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2016,1450
casual,REBAS_AS_F-T,2015,360
casual,REBAS_AS_F-T,2012,3316
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,226
casual,REBAS_AS_F-T,2015,6130
casual,REBAS_AS_F-T,2015,11
casual,REBAS_AS_F-T,2012,3995
casual,REBAS_AS_F-T,2013,3608
casual,REBAS_AS_F-T,2014,4055
casual,REBAS_AS_F-T,2015,1
casual,REBAS_AS_F-T,2016,11319
casual,REBAS_AS_F-T,2015,641
casual,REBAS_AS_F-T,2015,2322
casual,REBAS_AS_F-T,2015,1098
casual,REBAS_AS_F-T,2015,1812
casual,REBAS_AS_F-T,2015,2142
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,1563
casual,REBAS_AS_F-T,2016,721
casual,REBAS_AS_F-T,2015,467
casual,REBAS_AS_F-T,2015,25567
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,31136
casual,REBAS_AS_F-T,2015,1357
casual,REBAS_AS_F-T,2014,7125
casual,REBAS_AS_F-T,2015,31211
casual,REBAS_AS_F-T,2015,367
casual,REBAS_AS_F-T,2015,1371
casual,REBAS_AS_F-T,2015,1432
casual,REBAS_AS_F-T,2015,2359
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2015,6255
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,4911
casual,REBAS_AS_F-T,2016,6924
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,9
casual,REBAS_AS_F-T,2015,233
casual,REBAS_AS_F-T,2015,6447
casual,REBAS_AS_F-T,2015,8299
casual,REBAS_AS_F-T,2016,7613
casual,REBAS_AS_F-T,2015,910
casual,REBAS_AS_F-T,2014,701
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,4341
casual,REBAS_AS_F-T,2015,11
casual,REBAS_AS_F-T,2015,111
casual,REBAS_AS_F-T,2015,1368
casual,REBAS_AS_F-T,2016,2252
casual,REBAS_AS_F-T,2015,3737
casual,REBAS_AS_F-T,2015,2390
casual,REBAS_AS_F-T,2015,2231
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,1273
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,3979
casual,REBAS_AS_F-T,2015,809
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,30
casual,REBAS_AS_F-T,2015,31107
casual,REBAS_AS_F-T,2015,1572
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2015,2381
casual,REBAS_AS_F-T,2015,1894
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2016,6446
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,1410
casual,REBAS_AS_F-T,2016,4650
casual,REBAS_AS_F-T,2015,1277
casual,REBAS_AS_F-T,2015,1
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2015,1293
casual,REBAS_AS_F-T,2017,0
casual,REBAS_AS_F-T,2015,2629
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2015,3968
casual,REBAS_AS_F-T,2015,1
casual,REBAS_AS_F-T,2015,1110
casual,REBAS_AS_F-T,2015,6451
casual,REBAS_AS_F-T,2016,10153
casual,REBAS_AS_F-T,2015,1
casual,REBAS_AS_F-T,2015,6686
casual,REBAS_AS_F-T,2015,1487
casual,REBAS_AS_F-T,2015,44
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,1462
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2010,463
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2011,6167
casual,REBAS_AS_F-T,2016,30869
casual,REBAS_AS_F-T,2015,227
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,4859
casual,REBAS_AS_F-T,2015,573
casual,REBAS_AS_F-T,2015,1452
casual,REBAS_AS_F-T,2016,9385
casual,REBAS_AS_F-T,2016,6073
casual,REBAS_AS_F-T,2015,532
casual,REBAS_AS_F-T,2015,6460
casual,REBAS_AS_F-T,2015,5
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2017,0
casual,REBAS_AS_F-T,2015,87
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2016,37
casual,REBAS_AS_F-T,2016,1
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2015,395
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2016,5556
casual,REBAS_AS_F-T,2016,7076
casual,REBAS_AS_F-T,2015,2117
casual,REBAS_AS_F-T,2015,495
casual,REBAS_AS_F-T,2015,1140
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2015,3142
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,5383
casual,REBAS_AS_F-T,2016,2734
casual,REBAS_AS_F-T,2016,2338
casual,REBAS_AS_F-T,2016,5168
casual,REBAS_AS_F-T,2016,2413
casual,REBAS_AS_F-T,2016,1391
casual,REBAS_AS_F-T,2016,1032
casual,REBAS_AS_F-T,2016,7331
casual,REBAS_AS_F-T,2016,8717
casual,REBAS_AS_F-T,2016,324
casual,REBAS_AS_F-T,2015,1970
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2015,53
casual,REBAS_AS_F-T,2014,0
casual,REBAS_AS_F-T,2016,1515
casual,REBAS_AS_F-T,2016,1
casual,REBAS_AS_F-T,2016,30786
casual,REBAS_AS_F-T,2016,1
casual,REBAS_AS_F-T,2016,3797
casual,REBAS_AS_F-T,2016,24647
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,2374
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2013,35
casual,REBAS_AS_F-T,2016,7201
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,36617
casual,REBAS_AS_F-T,2016,6350
casual,REBAS_AS_F-T,2016,3705
casual,REBAS_AS_F-T,2016,1814
casual,REBAS_AS_F-T,2016,27780
casual,REBAS_AS_F-T,2016,5443
casual,REBAS_AS_F-T,2017,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2011,6623
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,19684
casual,REBAS_AS_F-T,2016,1537
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,33
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,9392
casual,REBAS_AS_F-T,2016,1248
casual,REBAS_AS_F-T,2016,3321
casual,REBAS_AS_F-T,2016,1728
casual,REBAS_AS_F-T,2016,6511
casual,REBAS_AS_F-T,2016,2416
casual,REBAS_AS_F-T,2016,4269
casual,REBAS_AS_F-T,2016,2632
casual,REBAS_AS_F-T,2016,4006
casual,REBAS_AS_F-T,2016,6064
casual,REBAS_AS_F-T,2016,1520
