review_id,user_id,business_id,stars,funny,cool,text,date
AM73EFs1_1lkNrOfrvTgbw,D3Epetlc7J9aeoOJzCTIXA,z_bTPCOeRv7IDHSNF0bxzg,5,0,1,"I went in this morning there was 2 very young girls behind the counter who greeted me veru cheerfully as i approached the counter. I started giving them my order, the one girl immediately went to get my tea. I told them what kind of donuts i wanted, i asked if they was fresh and the girl said the one kind just came out and the other was as well and then proceedes to tell me why she put the paper inbetween the two donuts in my bag. I stood there listened to her and at first i was thinking why is she telling me this? But then as i walked out i gotta say they were great! Prob one of the best i have had since i have been going here and believe me i have gone here alot since its on my way to work, infact i stopped going not only for more healthy choices but also because the service and food had really gone bad. They need to hire more people like them!",2017-08-23 11:43:49
sUHOObLHfjdRFka-tcl9eg,q5iz5euFdokOYHpN9njz_g,z_bTPCOeRv7IDHSNF0bxzg,4,0,0,"Early morning run to Dunkin in our pj's today. Good selection of donuts, the guy who waited in us was nice and the place was clean. My daughter had the Vanilla Creme donut and the Pumpkin donut. In her expert 6 year old opinion, there was a lot of cream in the vanilla, which she liked, and the pumpkin was ""Love!"" I took a bite of the vanilla and found it a bit dry, which I've noticed in past visits as well, when we've done drive thru.",2017-08-27 11:07:48
YYdXxD-ojrRMRTRDd5bAaQ,RpvIbs9hB2-GSdq_xuXOxA,f8xDFhZTT2iB8dDZ5fFZmQ,1,0,0,"This DD recently changed management, and are now terrible. They can't get an order right. I've used the mobile app for two years without an issue. After a half-dozen screwups by the new staff, I give up. Go to Wawa or the DD further up Baltimore Pike.",2019-02-15 12:44:23
1bPdeO6WgNG8cWSVF7WuSQ,g0X_7LcyUCKHZ-faDrvn3w,LRcDPus5f9lm5luwI293yg,1,0,0,"Rude service! when I just asked for how I like my coffee. I'm sorry if you don't like how it is. It really isn't that much to ask. My order is iced coffee with extra Carmel. The female cashier did not catch her name all I know is she's short and Spanish with brown hair i think( don't know didn't even bother wasting my time looking at her honestly) I tasted the coffee. Wasn't what I asked so I asked her to put more. She rolled her eyes........ (wait what who's the customer here) she then pushed it to her male coworker by the name of ""T""  to (fix it) HE DIDNT DO A THING I CAN ASSURE YOU. Then the female cashier was looking at him ""fixing my coffee"" she started laughing and looking back at me and back at him. Honestly really unprofessional behavior I didn't even say. I just called them out on their bs and left anything. Seems like management is being run by a bunch of children if that is how that let their employees behave. Here's my two cents don't GO HERE go somewhere else.",2018-10-28 15:44:28
a433mhM5SBNuI3Zl9fAkkw,zUk_Ww2q1At1QSyRbUjIGQ,7BedZ4I6K8lNZca0WAb5JA,5,0,1,"I concur w the first Yelp reviewer!  Looks magnificent! 

Also very fresh egg & cheese Wake Up wraps! 

I love how close DD is to my employer, plus saving money with their great prices.",2019-08-06 16:41:11
bC_mGvnfTPZrcK2UbHH8eQ,zUk_Ww2q1At1QSyRbUjIGQ,JBYKW1ZEt_lryYanq2O-_A,4,0,0,"Nice employees & the typical DD selection. 

I really like their cozy ""chill"" area."" My son & I enjoyed our wake up wraps while we waited for our dog's grooming to be done across the street at PetSmart. 

Some big, nice, co-chiller, stranger was happy to snap our picture!  I slay myself! All in the name of Yelp!",2019-01-26 19:34:35
oq1Lre0GCarhId3ePMmwug,u1P7POW_Hy4V8xaOWbvf8g,LRcDPus5f9lm5luwI293yg,5,1,1,"I know, I know. It's a DD. Who writes reviews on a coffee chain? Yup, this gal. *points at self* Why? Because this Dunkin Donuts is POPPIN'. *enter twerk here* It's pretty spacious, the staff is hella friendly (word?), and there are iPads for public use. #internetcafe

My BF and I don't live in Marlton, but we were in the area to run some errands. When we're on a tight schedule during the day, we usually stop by a DD nearby to grab a small breakfast sandwich, and this DD happened to be the chosen one. *enter epic music here* Anyways, the breakfast sandwich tasted the same of course, just less sloppy unlike other DD's. Better service, clean location, access to iPad's if your phone is dead, or even better, use the charger from the iPad for your phone if you're an iPhone user. I just really dig the vibe here at this DD location.",2018-11-13 21:04:02
rudKFLzFCIprObMKQvGpIA,WzhoLpHMXI59ETuQ2sRVeQ,9YxqrKuDxwbMqcbKmTQFtQ,2,0,0,This location is: Slow and Slightly rude! However they get your order right...,2017-11-08 20:32:45
XJbCVyCKDjyZ7ox6klI4Kg,5r-yyA1YFlehcczmr_BxdA,KW2Ma_0uVm7KmBJhMI_yFA,1,0,0,"Seriously this place is ridiculously bad and I can't give zero stars. Don't bother with drive through you are sitting waiting for someone to take your order for 10 mins and then when you get to the window they ask for your order again and after getting the wrong order, they take it away and then tell me they are out of what I asked for so 20 mins for nothing. 
If this was isolated I would say ok it's a once off but this has happened 3 times I'm done. Save your money and go to Starbucks",2017-07-31 01:16:44
pS6DhK5SoHFMr8NmO7eamQ,OytIInT02HbpOgiEfQX7BQ,KW2Ma_0uVm7KmBJhMI_yFA,1,0,0,"After having not the greatest experience with a different Dunkin yesterday. I stopped at a grocery store and as I was checking out asked where could I get breakfast local he told me to try this Dunkin Donuts. I gave it one more try...
This time I ordered their bacon crescent sandwich. The bacon has good flavor, my sandwich was okay, nothing to write home about, but it came out more cold than hot and looked smashed. The hash browns were cold and they are very small and not a good deal for the price. Two days, two different foods, two different Dunkin Donut restaurants and I'm still not impressed. I did get napkins at this location with my food. Unless there is no where else to eat I will be avoiding Dunkin myself. Very dissatisfied",2017-08-02 10:41:22
I8rn1kTh_tFpqiD4KPvIiA,Ujm-p5dkIifzklCMf0yBaQ,KW2Ma_0uVm7KmBJhMI_yFA,1,0,0,I've been to this dunkin only a few times only because it's right next to my house but these reviews are spot on! It took the person in front of us almost 5 mins to order and we just assumed it was them taking forever to figure out what they wanted but then when getting up there ourselves we ordered one thing then the girl put us on hold for at least 3 mins. Okay that's fine gave her the benefit of the doubt thinking they were understaffed.. nope got up to the window and it was a serious disaster no one knew what our order was and then when it was finally figured out literally all of our food was scattered everywhere and where was the manager ? In the customers point of view laughing and joking with two co workers one who was just sitting there sipping a coffee with not a care in the world... lol WORST DUNKIN DONUTS I've ever been too and I've been to one where the manager was in there all by himself and did a far better job!,2018-11-06 16:23:31
vTvZHEZ7m-UqcCo3s7Xokw,fMg591KP-lXkzQw0uSDh2w,OVmUVXuW7JS_NelnCxHw_Q,4,0,0,"I started coming here almost everyday before or during my workday.

Overall, great service as they're very fast and try their best to get you in and out with your order. From what I can tell, their memory is great as they remember a lot of customers' daily orders. 

They're not a drive-through, but as long as you have Order-on-the-Go on the Dunkin' app, it'll be even quicker than a drive-through scenario. (They can get super busy so I highly recommend the app!!!)",2017-09-19 14:35:47
BhBz49-P36VWc6YtrNaCBQ,uBzpwnYtgdtNeErqkA9ljA,gHPS6jy5UzfVUDLUE74Y-A,1,0,0,"I'm not sure why I keep going to this location but the customer services SUCKS! Crystal that works the drive thru is completely rude and has an attitude when ordering.. wait isn't it your job to take my order crystal?? And how about you wait for the person to get done ordering before you start saying ""is that it?"" A hundred times !!! I pulled up to the drive thru window and she is talking trash and rolling her eyes at me. Nice ! This location needs to clean house. It's horrible!",2019-02-08 16:17:57
qqmRqsk7nlT96pz22hvz9Q,v-4N19cAM0ah-JvUtWWF-Q,KW2Ma_0uVm7KmBJhMI_yFA,1,0,0,"Worst.Dunkin.Donuts.Ever.  Manager is rude, unfocused.  Location is understaffed (management again!). Sad as location extremely convenient.  Here's hoping another coffee chain comes in.",2018-08-31 10:29:53
xgmPOWmrKLBbD6DDWl1rFw,icve5MQ0UkBjvZ3mGN9w3g,ibZ2KjRKzVKKgqjWq4ST8A,1,0,0,In the last 5 months this location has gone down hill! My husband and I have been going to this location since it opened. We get coffee and tea everyday. On at least 5 occasions they have run out of tea. The old managers would get some from another store until their delivery. This management doesn't seem to care about their regular customers....1 week without any tea. It also appears that their donuts are not totally baked all the way thru. What happened???,2019-10-30 14:19:16
K2_2TsTox_U8PoLVuOyNXQ,DXW443TdcCLzQbmsJYLAcg,KW2Ma_0uVm7KmBJhMI_yFA,1,0,0,"One of the worst Dunkin' locations. Idk what it is but they never seem to have donuts, only stock half of the donut inventory and leave the other empty. The employees always close the store early, and they're always on their phone or talking to another employee so they never get my order right. I came for chocolate sprinkle donut at 10:30....why do you not have one chocolate sprinkled donut? Or an old fashioned? This is ridiculous.",2019-10-06 22:22:04
DuD0pECqYT7ZyZi58hwSRQ,vkAbTd0zNnc68-ouoGfuAA,bJodYUhoZb-ewnzZS-d3Bw,5,0,0,"Very quick in door staff, I ordered a coffee and received literally a few seconds after making my purchase.",2019-03-07 04:35:06
JbKxazBTtyp7zsLLQuZuMA,FEY7Rqz2qMjDCmRER8v_lw,bJodYUhoZb-ewnzZS-d3Bw,1,0,0,This location is sooo bad! I came in there to buy a drink and I was holding my groceries and the Indian worker that worked there started yelling at me telling me I can't bring outside food in to eat when I wasn't trying to even eat in there! PLEASE HAVE BETTER CUSTOMER SERVICE AND STOP BLAMING  ME FOR SOMETHING I DID NOY,2019-04-15 19:49:19
-09lZQBvUaie5ufEcPl3Zw,yN3joPmTBCooQHv0CKrHMQ,9YxqrKuDxwbMqcbKmTQFtQ,1,0,0,"I was recently hired by this store through a friend. Here are the things they do wrong : if you ask for a latte or cappuccino 9 times out of 10 they didn't rinse the milk out of the machine from a previous order and they just add more milk and give it to you. Is it skim milk or whole milk ? Who knows? Just add more and serve it. If you ask for dark roast and aren't a regular customer who realizes it isn't dark roast they will serve you original brew. If you ask for an iced decaf coffee you never ever receive decaf it ALWAYS iS caffeinated coffee. I had many problems with my coworkers because I'd refuse to do what they are doing and they speak a different language then me so they began to transpire and I literally was just fired because ""they don't get along with me"" I am 24 years old with a 2 year old child. This was a very heartbreaking situation that hurt me deeply. I care about my customers and was just trying to give them the best. Now I'm not to sure where to go from here. I had a male coworker snatch things out of my hand and talking sternly to me in his language because on my second day I grabbed the wrong milk. I had another coworker snatch a coffee out of my hand and when I ask what I did wrong they ignore me and shoo me away. From the beginning they felt threatened by me and tried their very best to make it an uncomfortable experience. Luckily my step mother has worked for Dunkin' Donuts for over 3 years and is in contact with corporate about the treatment I received.",2019-01-18 23:07:58
nGOmrWDVYiWKux1mfBU3AQ,65taQ9qUPmO6uEBnAzt1oQ,CJSSTraJzktYE48l8pBADA,4,0,0,I have been a patron of this location for many years. Never has let me down like many other locations. Service is extremely efficient. By the time you're done your order they have your drink for you. The staff are very nice as well! Food and bakery items are standard to all Dunkin stores but are still satisfying. Parking can be a little hairy due to the limited spaces (can get crowded in the AM) but otherwise this location is great!,2017-06-23 13:17:03
hVnmUl3ZVxfelUzux5q-qQ,L2zh8S5jpDD4fqCO6Z3AsA,l5RjEnNSaO9fiFLj_E3DUQ,1,0,0,This DD is the worst!  Right over the Tacony Palmyra bridge in NJ.  I was five minutes early for work so I decided to stop for coffee.  Eight minutes in the drive-thru line for a medium coffee.  EIGHT MINUTES!  Unacceptable.  Every time I have stopped here there has been a problem so I try to avoid it and go to the one further up on Route 73.  I should have followed my own rule this morning and I wouldn't have been late for work.,2017-11-10 13:41:35
COyxkDHWh0yIr1UvOUHPOw,5m8JqK9RL7Ycrf7dd5EQ7Q,l5RjEnNSaO9fiFLj_E3DUQ,1,0,0,"This DD location is horrible. I think it's under new management.  They're all discombobulated all the time. They're out of things, my iced coffee and lattes  are watered down and not made correctly ever.  They need to get their stuff in order.  I've heard multiple people agree with me that it's horrible.",2017-04-21 12:18:33
AjudXCwFZIcpzJLijKcTFA,C7q2a5wl1bpQqt41fFI5gw,2AqEWqRbKhcY-30b9geCRQ,1,0,0,"Just went in there two order donuts and as I start speaking the older male employee interrupts me mid sentence to discuss missing tips that was under the counter. Someone then comes in to ask, if they buy a coffee can they use the bathroom. After they explain that there is no bathroom the same employee looks at me as if to make fun of the customer that had just walked out. 

I ordered a coffee with a little cream. When I open to lid to add sugar I realize there is ALOT of cream. I ask the same employee if I could get less cream. He takes the cup, refills it hands it back to me with the same amount of cream. I then hear him aggressively speaking in another language and looking at me. At this point I'm so frustrated that i just want to get out of there so I leave. In the process I forget the two sandwiches I had also ordered. 

I know Dunkin isn't the nicest place but come on, simple customer service goes a long way.",2019-09-06 14:31:37
ohQK6UmH3O630Vm5aOnaoQ,cDQG_OGCpu4ATDz6rQSryw,olqTsVDufyeaqXx585Uv2Q,4,0,2,"This place is always serving hot coffee, I know it sounds odd but if definitely got luke warm coffee from different Dunkin's before. 

They are always very happy & for the most part never get our order wrong. The drive thru is quick & the donuts or bagels we have always ordered were nice and fresh. 

This is probably the best Dunkin in the area, I will definitely be a life long customer:)",2017-01-06 02:51:34
Ui-K5GObs18-41XMlzIKuA,EDgC3a4a39YXKlI3pgrZmg,jgmj_apBPNZa5Kq9ZJkSqg,2,0,0,Got 1/2 a dozen (25) munchkins for $6 but only got 10 and we tried to explain this to him but he said with attitude that they come by 5s but the sign says 25 for $5.99. Never got a receipt either...,2018-09-15 15:37:14
L1f6v_hnyphktlokedu4HA,tec1RyczdEN63Tt59eUZHQ,GUmO4BEWjerirhEzceXDWg,1,0,0,Like the other person...if i could give this place a zero i would. New to the area...been there 3x and every single time there is something wtong w my order! And i tried to call and surprise surprise no phone # is listed anywhere for this store. I will never go back!! Ever!!!,2018-02-25 12:43:52
YE2lzqM1UPg-f66l9UQYFA,k0aTwe0l8GMs_50LMnFazA,GUmO4BEWjerirhEzceXDWg,1,0,0,"If I could give this location zero stars I would. Multiple times I have given them a chance and every time the iced coffee is terrible. It tastes burnt and old, every time! For a brand new location, you would think they could make coffee correctly. This is exactly why you pay an extra few dollars for a coffee from Starbucks!!",2018-02-03 11:58:27
pepL4cK4SvHHpVWa-6uJrA,7dW8ap0RRxkIboi_VnaIlQ,UMdy-hcoLE5-zLgCrURvXQ,1,1,0,"Poor service! Employees not nice at all
When ask requested something, replied with not friendly.
Terrible services. I will Never comeback.",2017-05-10 23:44:32
39I_G4Wwpx27WJvzwaGYQQ,YBFi5KUZyH2MkLL_PW4pQg,GUmO4BEWjerirhEzceXDWg,1,1,0,"Quite possibly one of the worst Dunkin' Donuts I've ever been to, in the North or Southeast. For a ""newer"" Dunkin', this location lacks many basic principles of quality and customer service. I've given them multiple tries, for the sake of that it is right in my daily driving area to work. They have let me down each and every one of them. Shame on me for expecting different. Lines are long, drive thru and inside the place. Associates more concerned with their cell phones and convos between each other. When you do get some ""help"" they give you shortness and attitude. This morning was actually the reason I decided to review this place. I drove up at about 530 am, and mind you, the hours are posted for opening at 5 A.M. when I got there,  there was 2 cars in front of me. They took a while to order and I just chalked it up to the usual Dunkin' biz. When I got to the drive thru speaker, I waited three minutes and said ""hello?"" No response. I drove up to the pickup windo and there is a woman, giving me a Michael Myers mean mug stare down and wouldn't open to talk to me or even apologize for the lack of service. This Dunkin' needs a serious overhaul. I won't be back until I hear or read differently about it. With so many BETTER options of coffee in Tampa Bay, I'd rather be late to work then to come to this place again. Stay away",2018-10-22 11:55:07
iNrrUKPEPYSw9UbJ9bRanQ,AUtdJGKUdutlpA11dvvduA,GUmO4BEWjerirhEzceXDWg,1,0,0,"I'm pretty disappointed in this Dunkin honestly. I was excited for it's opening and I've given it several chances and I never leave satisfied. They can't make iced coffees for shit and they are ALWAYS understaffed. I only continue to give it more chances because it's still so new and I understand they are still working out kinks etc. I went today to get a quick coffee just because it's so much closer than my usual Dunkin and I waited in line for 10 minutes! I got to the speaker and it was silence for 5 minutes until I finally said ""hello?!"" The girl responded immediately and said ""I'm sorry were understaffed be with you soon."" Sorry but I work in retail also and if you're understaffed please AT LEAST acknowledge your customer and tell them so they don't sit there and steep. I was so frustrated I left with no coffee. On all other occasions I've come here my coffee is never right, the food is usually stale and they never have the donuts you want. May I also add somehow their credit card machine for the drive though also never works?! They constantly take forever no matter what day or time it is. Don't come to this Dunkin if you're looking for good drinks, food or service because you will not be satisfied. And oh yeah management do a better job at staffing your team and not leaving your other members by themselves with no help at all!",2018-08-26 19:47:53
gxN0C92bbdlEN5nCtkhxDw,oubl76Bw26EDFsUp5vWvxQ,GUmO4BEWjerirhEzceXDWg,1,0,0,"Eating my cold breakfast sandwich.  Cold because I had to wait 10 minutes for my $6 medium shake, which was only 3/4 full and totally watered down.  Slow, gross, sucks!!!",2019-03-02 17:29:37
uL-c-0CEQyfnRoWJifbM-Q,rQabMDjAH5xfaJiGvVjMoA,GUmO4BEWjerirhEzceXDWg,2,1,0,"I hate to continue the beat down on the DD off Dale in Lutz but it's like they actively try to provide terrible service. My issue today, I stood at the ""service window"" for 7 minutes without anyone asking what they could do to help. Yes, I could have motioned or yelled to one of the 5 people within 6 feet of me but I wanted to see how long it would take. Not only do they not approach the counter unless they are dropping an order off, they won't even make eye contact. Does DD train ""prison rules"" for new hires?  ""Don't make eye contact!!!""  

We will have to go back to what we've been doing for the last few months, Drive right by this DD on the way to Starbucks or the DD on Collier.  It's a shame the owner refuses to get engaged at this location.",2019-12-30 13:26:40
_J0UyvzU1vPrIV0IasjklQ,oO4K67NKo_LaM7y93HNVdw,GUmO4BEWjerirhEzceXDWg,1,0,0,This dunkin just can't seem to get it together there has not been a time I visited and not had a issue. I'm tired of wasting my money here and will not be returning. I mean who serves doughnuts like this anyway. Finger holed all in them that's just gross,2018-07-06 16:25:52
BzRSA0BB8n-orZM3rE4iuA,tQ7Mo2kTfIJiX-_TQfpWUQ,jgmj_apBPNZa5Kq9ZJkSqg,1,2,0,"All I wanted to do was head down the hill to my local Dunkin Donuts to get a half dozen donuts and a froo-froo coffee so that we could start my son's birthday off right. At 10:30 on a Friday morning, I didn't think that would be a big deal. I was the only one inside, but I had to wait about 5 minutes for anyone to come up front. I was even moving around widly in full view of the security camera, hoping that someone would notice my presence. I could hear voices in the way back, but couldn't see down there far enough to flag anyone's attention. 
Finally, someone lackidasically walked up and asked what I'd like to order. She didn't make any excuses give me an apology or anything. 
The rest of the transaction went the same way. I'll spare you the play by play. Needless to say, it's experiences like this that keep folks like me out of chain restaurants and stores. I only went here because it was ""convenient"" anyway. I definitely learned my lesson.",2019-07-08 18:59:16
ZeHbmyvHzrhgYkx4H72esQ,OZ-T-UTOXUXva4RJ8j61oQ,GUmO4BEWjerirhEzceXDWg,1,1,0,"What happened to good customer service and good coffee nowadays? 

I stopped going to the Dunkin' Donuts 2 minutes from my house because the coffee was always wrong. I never got the same coffee to taste the same. (Easy hazelnut coffee with cream, not anything crazy)

I start coming to this location and it's not much different. Coffee taste like it's been boiled, can't taste the hazelnut half the time, the employees look at you pissed off that you're even in there ordering.  

Not to mention the fact that they don't know how to place the lid of their cups or the design of the new cups/lids suck because 8 out of 10 times I get coffee spilled all over me from the rim on my first sip. Getting pretty over Dunkin' Donuts in general.",2019-12-04 12:36:23
PyKYTf-1yEStoEcVtIHZLg,alorCbkuMK8Zejtfvz1v7w,GUmO4BEWjerirhEzceXDWg,1,0,0,"This place is filthy. Stuff all over the floor behind the counter: food, trash, dirt. It's an awesome location but the cleanliness (& rude staff) will not have me back.",2018-07-29 13:53:25
gzhXmvS_4MH7g1EhxilI2w,HtPOeGU-OOqT3c4dnJENdw,GUmO4BEWjerirhEzceXDWg,1,0,0,"They're understaffed, the guy at the front turned his back on me as soon as I walked in because he was on the phone he was gone for more than 6 minutes and didn't apologize. There was no one I said and I was literally waiting for 20 minutes tops for my order. And the frozen coffee suck and taste like water.",2018-08-29 18:47:28
HcX6IJdGhJPAelAJaBd0Dw,lKxLleNb_VMvr4fZcD2TYg,GUmO4BEWjerirhEzceXDWg,1,0,0,"So I was in line with no cars in front of me or behind me. I drove up to order and the employee was rushing me through my order. Didn't ask me about cream or sugar for my coffees. I ordered a breakfast sandwich with no cheese. Pulled up to the window and got my order. My vanilla iced coffee was over bearing and my other vanilla hot coffee has no flavor at all. My sandwich also had cheese on it and a tiny piece of bacon that you couldn't even see. So I brought it inside and explained to the manger that my sandwich had cheese and barely any meat and she acted like it was such a burden to make me a new one. She also said ""I already put 5 pumps of vanilla in your coffee what do you want another 5 more"" in the most sarcastic attitude when I told her about my flavorless hot coffee. Honestly where is the customer service now a days? Such a shame because the location is less than a mile from me.",2018-09-03 16:20:23
UVPOKN5bRIWVHMw6K0KSpQ,M_OKTUG0ImSvJmxiycSKTw,GUmO4BEWjerirhEzceXDWg,1,0,0,"I have been to this location a few times to get coffee and have had to pull out of the line and leave because the line was taking too long. Today, while sitting in the drive thru and not moving I pulled out of the line again. There was only one car in front of us and no cars in front of it since two other cars pulled out of the line as well. When I pulled around the drive thru window...this is what I saw..completely unacceptable. #americaisntrunningondunkin",2018-10-06 13:17:38
C0_x6xp5UCk1vZEjf4sVmQ,5KqD_Wno-6jLiyjimDSTQA,GUmO4BEWjerirhEzceXDWg,2,0,0,"So so slow. They always seem surprised that they're busy. You sit at the speaker in the drive thru in silence for as long as 3-5 minutes. Last few times, they've been out of sleeves for hot coffee cups.",2018-10-21 16:03:27
Nt5pgw7Xp00nn33nwVI7pA,QVae7ZlyyKJIJbtRN4Hnvg,GUmO4BEWjerirhEzceXDWg,1,1,1,"The worst . Save your time , spend the extra money and head to Starbucks or even another Dunkin . Your food will either be burnt or cold . The coffee will be wrong and you will end up throwing it away . It's literally as if you throw your money out of the window when coming here . Terrible staff . Just wait until you get to the drive thru window , you are sure to hear the latest complaint from a staff member . Also the manager Kaylie is absolutely horrible . I never ever post reviews , I always give businesses slack when there are bad days because we are all human but this is just totally bad business. It all comes from the top-down . If you have poor management , it's a recipe for disaster . Whoever owns this location really needs to rethink the staff and most importantly the management.",2019-12-28 16:06:45
